,o_group,area_title,occ_title,tot_emp,sum_area_occupations,jobs_1000,istech,area_name,population,median_age,average_income,family_poverty,educational_attainment_bachelors,educational_attainment_graduate,educational_attainment_high_school,educational_attainment_no_diploma,educational_attainment_some_college,race_asian,race_white,race_black,race_hispanic,race_native,race_islander,race_two,race_other
148,major,"Altoona, PA","Installation, Maintenance, and Repair Occupations",2590,54790,42,0,"Altoona, PA",61762,40,55368,9357,7932,3707,28874,6570,14736,190,57740,1486,934,0,7,1386,19
149,major,"Altoona, PA",Production Occupations,3760,54790,61,0,"Altoona, PA",61762,40,55368,9357,7932,3707,28874,6570,14736,190,57740,1486,934,0,7,1386,19
150,major,"Altoona, PA",Transportation and Material Moving Occupations,6120,54790,99,0,"Altoona, PA",61762,40,55368,9357,7932,3707,28874,6570,14736,190,57740,1486,934,0,7,1386,19
151,major,"Amarillo, TX",Management Occupations,5040,107860,22,1,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
152,major,"Amarillo, TX",Business and Financial Operations Occupations,3950,107860,17,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
153,major,"Amarillo, TX",Computer and Mathematical Occupations,1210,107860,5,1,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
154,major,"Amarillo, TX",Architecture and Engineering Occupations,1300,107860,6,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
155,major,"Amarillo, TX","Life, Physical, and Social Science Occupations",660,107860,3,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
156,major,"Amarillo, TX",Community and Social Service Occupations,1760,107860,8,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
157,major,"Amarillo, TX",Legal Occupations,650,107860,3,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
158,major,"Amarillo, TX",Educational Instruction and Library Occupations,7140,107860,31,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
159,major,"Amarillo, TX","Arts, Design, Entertainment, Sports, and Media Occupations",920,107860,4,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
160,major,"Amarillo, TX",Healthcare Practitioners and Technical Occupations,7320,107860,32,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
161,major,"Amarillo, TX",Healthcare Support Occupations,4030,107860,18,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
162,major,"Amarillo, TX",Protective Service Occupations,2870,107860,13,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
163,major,"Amarillo, TX",Food Preparation and Serving Related Occupations,10040,107860,44,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
164,major,"Amarillo, TX",Personal Care and Service Occupations,2310,107860,10,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
165,major,"Amarillo, TX",Sales and Related Occupations,11710,107860,51,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
166,major,"Amarillo, TX",Office and Administrative Support Occupations,16010,107860,70,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
167,major,"Amarillo, TX","Farming, Fishing, and Forestry Occupations",290,107860,1,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
168,major,"Amarillo, TX",Construction and Extraction Occupations,4960,107860,22,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
169,major,"Amarillo, TX","Installation, Maintenance, and Repair Occupations",6940,107860,30,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
170,major,"Amarillo, TX",Production Occupations,6660,107860,29,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
171,major,"Amarillo, TX",Transportation and Material Moving Occupations,12090,107860,53,0,"Amarillo, TX",227906,36,72544,28207,32787,15679,61809,38650,78994,8040,131730,14345,68070,829,174,4539,179
172,major,"Ames, IA",Management Occupations,2610,42980,38,1,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
173,major,"Ames, IA",Business and Financial Operations Occupations,2440,42980,35,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
174,major,"Ames, IA",Computer and Mathematical Occupations,1560,42980,23,1,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
175,major,"Ames, IA",Architecture and Engineering Occupations,640,42980,9,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
176,major,"Ames, IA","Life, Physical, and Social Science Occupations",1290,42980,19,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
177,major,"Ames, IA",Community and Social Service Occupations,490,42980,7,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
178,major,"Ames, IA",Educational Instruction and Library Occupations,3920,42980,57,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
179,major,"Ames, IA","Arts, Design, Entertainment, Sports, and Media Occupations",580,42980,8,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
180,major,"Ames, IA",Healthcare Practitioners and Technical Occupations,2160,42980,31,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
181,major,"Ames, IA",Healthcare Support Occupations,1540,42980,22,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
182,major,"Ames, IA",Food Preparation and Serving Related Occupations,3850,42980,56,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
183,major,"Ames, IA",Building and Grounds Cleaning and Maintenance Occupations,1360,42980,20,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
184,major,"Ames, IA",Personal Care and Service Occupations,1450,42980,21,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
185,major,"Ames, IA",Sales and Related Occupations,3780,42980,55,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
186,major,"Ames, IA",Office and Administrative Support Occupations,4450,42980,64,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
187,major,"Ames, IA","Farming, Fishing, and Forestry Occupations",140,42980,2,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
188,major,"Ames, IA",Construction and Extraction Occupations,2010,42980,29,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
189,major,"Ames, IA","Installation, Maintenance, and Repair Occupations",1700,42980,25,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
190,major,"Ames, IA",Production Occupations,4470,42980,65,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
191,major,"Ames, IA",Transportation and Material Moving Occupations,2540,42980,37,0,"Ames, IA",69189,22,35781,2342,19565,19574,13031,1540,13890,6813,55861,1683,2352,175,34,2257,14
192,major,"Anchorage, AK",Management Occupations,12000,164500,13,1,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
193,major,"Anchorage, AK",Business and Financial Operations Occupations,7780,164500,9,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
194,major,"Anchorage, AK",Computer and Mathematical Occupations,2980,164500,3,1,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
195,major,"Anchorage, AK",Architecture and Engineering Occupations,4390,164500,5,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
196,major,"Anchorage, AK","Life, Physical, and Social Science Occupations",3050,164500,3,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
197,major,"Anchorage, AK",Community and Social Service Occupations,3160,164500,3,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
198,major,"Anchorage, AK",Legal Occupations,1550,164500,2,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
199,major,"Anchorage, AK",Educational Instruction and Library Occupations,9080,164500,10,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
200,major,"Anchorage, AK","Arts, Design, Entertainment, Sports, and Media Occupations",1840,164500,2,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
201,major,"Anchorage, AK",Healthcare Practitioners and Technical Occupations,11320,164500,12,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
202,major,"Anchorage, AK",Healthcare Support Occupations,9020,164500,10,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
203,major,"Anchorage, AK",Protective Service Occupations,4370,164500,5,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
204,major,"Anchorage, AK",Food Preparation and Serving Related Occupations,13780,164500,15,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
205,major,"Anchorage, AK",Building and Grounds Cleaning and Maintenance Occupations,4540,164500,5,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
206,major,"Anchorage, AK",Personal Care and Service Occupations,2990,164500,3,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
207,major,"Anchorage, AK",Sales and Related Occupations,13590,164500,15,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
208,major,"Anchorage, AK",Office and Administrative Support Occupations,24910,164500,27,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
209,major,"Anchorage, AK","Farming, Fishing, and Forestry Occupations",190,164500,0,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
210,major,"Anchorage, AK",Construction and Extraction Occupations,8350,164500,9,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
211,major,"Anchorage, AK","Installation, Maintenance, and Repair Occupations",8310,164500,9,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
212,major,"Anchorage, AK",Production Occupations,3250,164500,4,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
213,major,"Anchorage, AK",Transportation and Material Moving Occupations,14050,164500,15,0,"Anchorage, AK",906735,34,103078,50058,198858,113526,215091,58227,320844,82416,539625,46959,79809,61260,20832,73740,2094
214,major,"Ann Arbor, MI",Business and Financial Operations Occupations,12510,197030,76,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
215,major,"Ann Arbor, MI",Computer and Mathematical Occupations,9090,197030,55,1,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
216,major,"Ann Arbor, MI",Architecture and Engineering Occupations,6950,197030,42,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
217,major,"Ann Arbor, MI","Life, Physical, and Social Science Occupations",3980,197030,24,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
218,major,"Ann Arbor, MI",Community and Social Service Occupations,4320,197030,26,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
219,major,"Ann Arbor, MI",Legal Occupations,1070,197030,6,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
220,major,"Ann Arbor, MI",Educational Instruction and Library Occupations,26320,197030,160,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
221,major,"Ann Arbor, MI","Arts, Design, Entertainment, Sports, and Media Occupations",3600,197030,22,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
222,major,"Ann Arbor, MI",Healthcare Practitioners and Technical Occupations,23030,197030,140,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
223,major,"Ann Arbor, MI",Healthcare Support Occupations,10180,197030,62,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
224,major,"Ann Arbor, MI",Protective Service Occupations,2470,197030,15,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
225,major,"Ann Arbor, MI",Food Preparation and Serving Related Occupations,13520,197030,82,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
226,major,"Ann Arbor, MI",Building and Grounds Cleaning and Maintenance Occupations,5520,197030,34,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
227,major,"Ann Arbor, MI",Personal Care and Service Occupations,6030,197030,37,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
228,major,"Ann Arbor, MI",Sales and Related Occupations,13660,197030,83,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
229,major,"Ann Arbor, MI",Office and Administrative Support Occupations,24150,197030,147,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
230,major,"Ann Arbor, MI","Farming, Fishing, and Forestry Occupations",110,197030,1,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
231,major,"Ann Arbor, MI",Construction and Extraction Occupations,4580,197030,28,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
232,major,"Ann Arbor, MI","Installation, Maintenance, and Repair Occupations",5570,197030,34,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
233,major,"Ann Arbor, MI",Production Occupations,10110,197030,61,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
234,major,"Ann Arbor, MI",Transportation and Material Moving Occupations,10260,197030,62,0,"Ann Arbor, MI",164626,29,79945,8478,48743,71547,12527,4830,26936,25432,114843,10621,6512,357,57,6491,313
235,major,"Appleton, WI",Management Occupations,4040,116350,26,1,"Appleton, WI",152949,37,74026,10096,33401,13978,46074,10840,48698,7539,130402,2904,8374,780,45,2702,203
236,major,"Appleton, WI",Business and Financial Operations Occupations,6040,116350,39,0,"Appleton, WI",152949,37,74026,10096,33401,13978,46074,10840,48698,7539,130402,2904,8374,780,45,2702,203
237,major,"Appleton, WI",Computer and Mathematical Occupations,2580,116350,17,1,"Appleton, WI",152949,37,74026,10096,33401,13978,46074,10840,48698,7539,130402,2904,8374,780,45,2702,203
238,major,"Appleton, WI",Architecture and Engineering Occupations,2210,116350,14,0,"Appleton, WI",152949,37,74026,10096,33401,13978,46074,10840,48698,7539,130402,2904,8374,780,45,2702,203
239,major,"Appleton, WI","Life, Physical, and Social Science Occupations",460,116350,3,0,"Appleton, WI",152949,37,74026,10096,33401,13978,46074,10840,48698,7539,130402,2904,8374,780,45,2702,203
